video_id,title,description,published_at,view_count,comment_count,duration_sec,brand,full_text,url,majority_sentiment,positive_count,negative_count,neutral_count,total_analyzed
t41NA9DthiE,Uncle Ben’s Healthy Meals Made Easy – Cajun Spiced Chickpea Salad,"Job done! Joe Wicks makes a healthy Cajun Spiced Chickpea Salad with Uncle Ben’s 5 Wholegrain Rice.

Healthy, quick and easy. Uncle Ben’s and Joe Wicks bring you a tasty medley of meals that can be put together in minutes. 

There are 5 Healthy Meals Made Easy to choose from, including Honey and Soy Baked Salmon and King Prawn Stir-fry. 

Click healthymealsmadeeasy.co.uk for the full range of recipes.",2016-06-03T13:21:24Z,577777,27,20.0,Ben's Original UK,"Uncle Ben’s Healthy Meals Made Easy – Cajun Spiced Chickpea Salad Job done! Joe Wicks makes a healthy Cajun Spiced Chickpea Salad with Uncle Ben’s 5 Wholegrain Rice.

Healthy, quick and easy. Uncle Ben’s and Joe Wicks bring you a tasty medley of meals that can be put together in minutes. 

There are 5 Healthy Meals Made Easy to choose from, including Honey and Soy Baked Salmon and King Prawn Stir-fry. 

Click healthymealsmadeeasy.co.uk for the full range of recipes.",https://www.youtube.com/watch?v=t41NA9DthiE,Negative,4,18,2,24
Y8_tkglNQig,Uncle Ben’s Healthy Meals Made Easy – Honey and Soy Baked Salmon,"Guilty! Joe Wicks makes a moreish Honey and Soy Baked Salmon with Uncle Bens Wholegrain Rice and Quinoa.

Healthy, quick and easy. Uncle Ben’s and Joe Wicks bring you a tasty medley of meals that can be put together in minutes. 

There are 5 Healthy Meals Made Easy to choose from, including Turkey Chilli and Chicken and Spinach Curry. 

Click healthymealsmadeeasy.co.uk for the full range of recipes.",2016-06-03T13:21:21Z,595698,16,20.0,Ben's Original UK,"Uncle Ben’s Healthy Meals Made Easy – Honey and Soy Baked Salmon Guilty! Joe Wicks makes a moreish Honey and Soy Baked Salmon with Uncle Bens Wholegrain Rice and Quinoa.

Healthy, quick and easy. Uncle Ben’s and Joe Wicks bring you a tasty medley of meals that can be put together in minutes. 

There are 5 Healthy Meals Made Easy to choose from, including Turkey Chilli and Chicken and Spinach Curry. 

Click healthymealsmadeeasy.co.uk for the full range of recipes.",https://www.youtube.com/watch?v=Y8_tkglNQig,Neutral,4,4,5,13
2gzCW8a74bg,Uncle Ben’s Healthy Meals Made Easy – Turkey Chilli,"Arriba! Joe Wicks makes a healthy Turkey Chilli with Wholegrain Spicy Mexican Rice.

Healthy, quick and easy. Uncle Ben’s and Joe Wicks bring you a tasty medley of meals that can be put together in minutes. 

There are 5 Healthy Meals Made Easy to choose from, including Cajun Spiced Chickpea Salad and Chicken and Spinach Curry. 

Click healthymealsmadeeasy.co.uk for the full range of recipes.",2016-06-03T13:21:17Z,2848465,34,20.0,Ben's Original UK,"Uncle Ben’s Healthy Meals Made Easy – Turkey Chilli Arriba! Joe Wicks makes a healthy Turkey Chilli with Wholegrain Spicy Mexican Rice.

Healthy, quick and easy. Uncle Ben’s and Joe Wicks bring you a tasty medley of meals that can be put together in minutes. 

There are 5 Healthy Meals Made Easy to choose from, including Cajun Spiced Chickpea Salad and Chicken and Spinach Curry. 

Click healthymealsmadeeasy.co.uk for the full range of recipes.",https://www.youtube.com/watch?v=2gzCW8a74bg,Negative,6,15,13,34
qUv8Q12dXTI,Uncle Ben’s Healthy Meals Made Easy – King Prawn Stir Fry,"Bosh! Joe Wicks makes a yummy King Prawn Stir Fry with Uncle Ben’s Wholegrain Egg Fried Rice.

Healthy, quick and easy. Uncle Ben’s and Joe Wicks bring you a tasty medley of meals that can be put together in minutes. 

There are 5 Healthy Meals Made Easy to choose from, including Honey and Soy Baked Salmon and Turkey Chilli. 

Click http://healthymealsmadeeasy.co.uk/#11 for the full range of recipes.",2016-05-18T12:02:39Z,29051,37,20.0,Ben's Original UK,"Uncle Ben’s Healthy Meals Made Easy – King Prawn Stir Fry Bosh! Joe Wicks makes a yummy King Prawn Stir Fry with Uncle Ben’s Wholegrain Egg Fried Rice.

Healthy, quick and easy. Uncle Ben’s and Joe Wicks bring you a tasty medley of meals that can be put together in minutes. 

There are 5 Healthy Meals Made Easy to choose from, including Honey and Soy Baked Salmon and Turkey Chilli. 

Click http://healthymealsmadeeasy.co.uk/#11 for the full range of recipes.",https://www.youtube.com/watch?v=qUv8Q12dXTI,Negative,8,21,4,33
reljOZxnlqo,Uncle Ben’s Healthy Meals Made Easy – Chicken and Spinach Curry,"Naughty! Joe Wicks makes a delicious and quick Chicken and Spinach Curry with Uncle Ben’s Wholegrain Pilau Rice. 

Healthy, quick and easy. Uncle Ben’s and Joe Wicks bring you a tasty medley of meals that can be put together in minutes. 

There are 5 Healthy Meals Made Easy to choose from, including Cajun Spiced Chickpea Salad and King Prawn Stir-fry. 

Click http://healthymealsmadeeasy.co.uk/#8 for the full range of recipes.",2016-05-12T16:05:04Z,283388,61,20.0,Ben's Original UK,"Uncle Ben’s Healthy Meals Made Easy – Chicken and Spinach Curry Naughty! Joe Wicks makes a delicious and quick Chicken and Spinach Curry with Uncle Ben’s Wholegrain Pilau Rice. 

Healthy, quick and easy. Uncle Ben’s and Joe Wicks bring you a tasty medley of meals that can be put together in minutes. 

There are 5 Healthy Meals Made Easy to choose from, including Cajun Spiced Chickpea Salad and King Prawn Stir-fry. 

Click http://healthymealsmadeeasy.co.uk/#8 for the full range of recipes.",https://www.youtube.com/watch?v=reljOZxnlqo,Negative,9,35,12,56
UF6-9IeGS28,Uncle Ben's Wholegrain and Quinoa with Chicken,"Learn how to cook perfect Chicken with Wholegrain and Quinoa in under 30 seconds.

Cook 2 chicken breasts right through. 

Add a pack of Rice & Grains Wholegrain and Quinoa to a pan and cook for 2 minutes. Steam a sliced courgette and 100g of mangetout and if you like it spicy, add some chilli or basil.

Get yours now! https://unclebens.co.uk/where-to-buy",2015-07-01T14:50:06Z,18261,12,31.0,Ben's Original UK,"Uncle Ben's Wholegrain and Quinoa with Chicken Learn how to cook perfect Chicken with Wholegrain and Quinoa in under 30 seconds.

Cook 2 chicken breasts right through. 

Add a pack of Rice & Grains Wholegrain and Quinoa to a pan and cook for 2 minutes. Steam a sliced courgette and 100g of mangetout and if you like it spicy, add some chilli or basil.

Get yours now! https://unclebens.co.uk/where-to-buy",https://www.youtube.com/watch?v=UF6-9IeGS28,Negative,1,5,3,9
8_LisWFdaKc,Uncle Ben's Rice and Grains - Commuting,"Joe Wicks and Uncle Ben’s go out and about with the Rice & Grains Roadshow. Their mission - to serve up tasty, healthy meals to time pressured commuters. 

Nothing will stop them. The mini kitchen goes where others never dare to go. Within minutes everything is set up outside a busy station and ready to feed the masses. 

Recipes include, delicious Chicken with Wholegrain and Quinoa, a veggie Mixed Bean and Five Whole Grain Salad and a protein packed Grilled Salmon with Wholegrain Quinoa Tomato and Basil.

All simple to prepare and all Healthy Meals Made Easy.

Get yours now! https://unclebens.co.uk/where-to-buy",2015-07-01T14:49:45Z,1396887,22,125.0,Ben's Original UK,"Uncle Ben's Rice and Grains - Commuting Joe Wicks and Uncle Ben’s go out and about with the Rice & Grains Roadshow. Their mission - to serve up tasty, healthy meals to time pressured commuters. 

Nothing will stop them. The mini kitchen goes where others never dare to go. Within minutes everything is set up outside a busy station and ready to feed the masses. 

Recipes include, delicious Chicken with Wholegrain and Quinoa, a veggie Mixed Bean and Five Whole Grain Salad and a protein packed Grilled Salmon with Wholegrain Quinoa Tomato and Basil.

All simple to prepare and all Healthy Meals Made Easy.

Get yours now! https://unclebens.co.uk/where-to-buy",https://www.youtube.com/watch?v=8_LisWFdaKc,Positive,7,4,7,18
oK_7ENg4V1o,Uncle Ben's Rice and Grains - Fitness,"Joe Wicks and Uncle Ben’s believe we should all live well and eat well. So they take the Rice & Grains Roadshow to an outdoor gym. There they show fitness fans how eating healthily needn’t eat into your day.

The trusty mini kitchen gets right to the center of the action, and in minutes it’s set up and ready to roll. 

Recipes include, delicious Chicken with Wholegrain and Quinoa, a veggie Mixed Bean and Five Whole Grain Salad and a protein packed Grilled Salmon with Wholegrain Quinoa Tomato and Basil.

All simple to prepare and all Healthy Meals Made Easy.

Get yours now! https://unclebens.co.uk/where-to-buy",2015-07-01T12:57:15Z,1393096,35,115.0,Ben's Original UK,"Uncle Ben's Rice and Grains - Fitness Joe Wicks and Uncle Ben’s believe we should all live well and eat well. So they take the Rice & Grains Roadshow to an outdoor gym. There they show fitness fans how eating healthily needn’t eat into your day.

The trusty mini kitchen gets right to the center of the action, and in minutes it’s set up and ready to roll. 

Recipes include, delicious Chicken with Wholegrain and Quinoa, a veggie Mixed Bean and Five Whole Grain Salad and a protein packed Grilled Salmon with Wholegrain Quinoa Tomato and Basil.

All simple to prepare and all Healthy Meals Made Easy.

Get yours now! https://unclebens.co.uk/where-to-buy",https://www.youtube.com/watch?v=oK_7ENg4V1o,Negative,6,9,9,24
3cwyHvNQ7FQ,NESPRESSO - EXPLORE VERTUO WORLD,"Every coffee, a new world. Every sip, exceptional taste. 

Follow Dua Lipa as she explores endless coffee possibilities. 

Your next coffee world awaits. Ready to explore? 

Discover the new Vertuo up on https://nespres.so/a/lEBCH6 

#WhatElse",2026-04-14T11:00:13Z,14916,10,60.0,Nespresso,"NESPRESSO - EXPLORE VERTUO WORLD Every coffee, a new world. Every sip, exceptional taste. 

Follow Dua Lipa as she explores endless coffee possibilities. 

Your next coffee world awaits. Ready to explore? 

Discover the new Vertuo up on https://nespres.so/a/lEBCH6 

#WhatElse",https://www.youtube.com/watch?v=3cwyHvNQ7FQ,Positive,10,0,0,10
PTtOzTCr7AU,NESPRESSO - EXPLORE VERTUO WORLD SPECIAL DIRECTOR'S CUT,"Watch the Director's Cut of Nespresso's new Vertuo World Campaign 
 
Every coffee, a new world. Every sip, exceptional taste.
Follow Dua Lipa as she explores endless coffee possibilities.
Your next coffee world awaits. Ready to explore?

Discover the new Vertuo up on https://nespres.so/a/w0iPdH

#WhatElse",2026-04-14T03:59:00Z,27042,46,80.0,Nespresso,"NESPRESSO - EXPLORE VERTUO WORLD SPECIAL DIRECTOR'S CUT Watch the Director's Cut of Nespresso's new Vertuo World Campaign 
 
Every coffee, a new world. Every sip, exceptional taste.
Follow Dua Lipa as she explores endless coffee possibilities.
Your next coffee world awaits. Ready to explore?

Discover the new Vertuo up on https://nespres.so/a/w0iPdH

#WhatElse",https://www.youtube.com/watch?v=PTtOzTCr7AU,Positive,25,2,11,38
lUMnLXdjUTM,NESPRESSO - VERTUO WORLD - VERSION INTÉGRALE DU RÉALISATEUR,"Regardez la version intégrale du réalisateur de la campagne Vertuo World.  
 
Nouvelle ère. Nouvelle ambassadrice. Nouvelle machine. Et des cafés toujours plus audacieux. 
Suivez Dua Lipa, et laissez-vous transporter dans des mondes où chaque café est une invitation à explorer. 

Prêt(e)s à explorer ?
https://nespres.so/a/kAQf5a
 
#WhatElse?",2026-04-14T03:59:00Z,18214,8,80.0,Nespresso,"NESPRESSO - VERTUO WORLD - VERSION INTÉGRALE DU RÉALISATEUR Regardez la version intégrale du réalisateur de la campagne Vertuo World.  
 
Nouvelle ère. Nouvelle ambassadrice. Nouvelle machine. Et des cafés toujours plus audacieux. 
Suivez Dua Lipa, et laissez-vous transporter dans des mondes où chaque café est une invitation à explorer. 

Prêt(e)s à explorer ?
https://nespres.so/a/kAQf5a
 
#WhatElse?",https://www.youtube.com/watch?v=lUMnLXdjUTM,Positive,3,2,1,6
trAaHChfTgU,the combo we've ALL been waiting for 🥥🐠🌴 #alani #pinacolada #pineapple #coconut,,2026-04-17T21:02:01Z,171957,54,13.0,Alani Nutrition,the combo we've ALL been waiting for 🥥🐠🌴 #alani #pinacolada #pineapple #coconut ,https://www.youtube.com/watch?v=trAaHChfTgU,Positive,24,2,8,34
rJw20uki-MM,8 YEARS OF ALANI 🧁🎉🩷 Let us know what made you fall in love first?!🥹🌟 #alani #birthday #energy,,2026-04-06T20:51:14Z,10874,23,11.0,Alani Nutrition,8 YEARS OF ALANI 🧁🎉🩷 Let us know what made you fall in love first?!🥹🌟 #alani #birthday #energy ,https://www.youtube.com/watch?v=rJw20uki-MM,Positive,19,1,1,21
bYvj8bRIpaQ,spring SIPS have officially SPRUNG 🥕☁️✨ #alani #easter #drinkideas #spring,,2026-04-03T21:00:37Z,22610,14,13.0,Alani Nutrition,spring SIPS have officially SPRUNG 🥕☁️✨ #alani #easter #drinkideas #spring ,https://www.youtube.com/watch?v=bYvj8bRIpaQ,Positive,12,0,1,13
I7M5bP5JLkM,so good we HAD to make them again 😋🧸 #alani #viral #gummybears,,2026-04-01T22:29:17Z,26072,12,11.0,Alani Nutrition,so good we HAD to make them again 😋🧸 #alani #viral #gummybears ,https://www.youtube.com/watch?v=I7M5bP5JLkM,Positive,11,0,1,12
STgxbIHBEKU,Let the Lime Slush search begin 🍋‍🟩👏 #alani #limeslush #energy #springbreak,Which retailer have you spotted this sweet sip at? 🤩,2026-02-26T21:38:50Z,27393,35,14.0,Alani Nutrition,Let the Lime Slush search begin 🍋‍🟩👏 #alani #limeslush #energy #springbreak Which retailer have you spotted this sweet sip at? 🤩,https://www.youtube.com/watch?v=STgxbIHBEKU,Positive,22,1,7,30
bKMt0JTUiHs,mentally i'm already there 🌴✈️🗺️ #springbreak #newalani #limeslush #vacation,,2026-02-25T23:29:32Z,16979,16,10.0,Alani Nutrition,mentally i'm already there 🌴✈️🗺️ #springbreak #newalani #limeslush #vacation ,https://www.youtube.com/watch?v=bKMt0JTUiHs,Positive,15,0,1,16
cVGxIYVxS_I,The Hamilton Morris Caffeine Abuse Hotline,"Suffering from caffeine abuse? Help is available now. Call 1-844-FIXURFIX toll free for confidential guidance through the stages of caffeine withdrawal. Hamilton Morris, pharmacological advisor to Fix Your Fix, will guide you from reckless caffeination to something better. Operators standing by. mudwtr.com/fix",2026-03-03T20:00:06Z,198,10,55.0,MudWtr,"The Hamilton Morris Caffeine Abuse Hotline Suffering from caffeine abuse? Help is available now. Call 1-844-FIXURFIX toll free for confidential guidance through the stages of caffeine withdrawal. Hamilton Morris, pharmacological advisor to Fix Your Fix, will guide you from reckless caffeination to something better. Operators standing by. mudwtr.com/fix",https://www.youtube.com/watch?v=cVGxIYVxS_I,Positive,2,0,2,4
HmJH0zZu0es,siggi’s less sets you free – Bucket List (:30s),"Somewhere along the way 'more' has replaced 'meaningful'.
But when the everyday excess falls away…we find we can go further with less.

Full of protein, less ingredients, less sugar*. 
siggi’s – Less sets you free. 

*On average, siggi’s 5.3oz flavored fat free yogurts have 15g protein, and vs. the leading single-serve traditional yogurts: 1/2 the ingredients (avg. 5.7 vs. avg. 12.4), 39% less sugar per 5.3oz (avg. 10.5g vs avg. 17.3g).",2023-01-30T21:02:56Z,21200526,18,31.0,Siggi's,"siggi’s less sets you free – Bucket List (:30s) Somewhere along the way 'more' has replaced 'meaningful'.
But when the everyday excess falls away…we find we can go further with less.

Full of protein, less ingredients, less sugar*. 
siggi’s – Less sets you free. 

*On average, siggi’s 5.3oz flavored fat free yogurts have 15g protein, and vs. the leading single-serve traditional yogurts: 1/2 the ingredients (avg. 5.7 vs. avg. 12.4), 39% less sugar per 5.3oz (avg. 10.5g vs avg. 17.3g).",https://www.youtube.com/watch?v=HmJH0zZu0es,Neutral,5,5,6,16
W9EUMfUIJV0,siggi’s less sets you free – resignation (:30s),"In a world of artificial complexity, siggi’s is on a mission to show that there’s freedom in simplicity. siggi’s skyr. Full of protein, less ingredients, less sugar*. siggi’s – Less sets you free. 

learn more: https://siggis.com/about where to buy: https://siggis.com/locations 

*On average, siggi's 5.3oz flavored nonfat yogurts have 15g protein, vs. the leading single-serve traditional yogurts: 1/2 the ingredients (avg. 5.7 vs. avg. 11.6), 40% less sugar per 5.3oz (avg. 10.3g vs. avg. 17.3g).",2022-09-01T19:33:18Z,1241141,10,31.0,Siggi's,"siggi’s less sets you free – resignation (:30s) In a world of artificial complexity, siggi’s is on a mission to show that there’s freedom in simplicity. siggi’s skyr. Full of protein, less ingredients, less sugar*. siggi’s – Less sets you free. 

learn more: https://siggis.com/about where to buy: https://siggis.com/locations 

*On average, siggi's 5.3oz flavored nonfat yogurts have 15g protein, vs. the leading single-serve traditional yogurts: 1/2 the ingredients (avg. 5.7 vs. avg. 11.6), 40% less sugar per 5.3oz (avg. 10.3g vs. avg. 17.3g).",https://www.youtube.com/watch?v=W9EUMfUIJV0,Neutral,0,1,7,8
pRvFySCeHMI,⚠️WE READ CORIANDER FEEDBACK ⚠️,"Some of you REALLY hate the world’s best herb. So we rounded up the person responsible for the new Pineapple Coriander Twist Smoothie and asked her to read some of your feedback.

Look at what you’ve done… 👀",2020-10-08T04:07:49Z,2642,12,125.0,Boost Juice,"⚠️WE READ CORIANDER FEEDBACK ⚠️ Some of you REALLY hate the world’s best herb. So we rounded up the person responsible for the new Pineapple Coriander Twist Smoothie and asked her to read some of your feedback.

Look at what you’ve done… 👀",https://www.youtube.com/watch?v=pRvFySCeHMI,Positive,3,1,3,7
uY4_raMMXO4,Making A Smoothie - Boost Juice,"Wrongfully compared? You decide.

Can a Smoothie really be compared to a Big Mac?
We don't think so, so we made this Parody of Making a Murderer to show at Boost we don't take everything so seriously and hope our customers stick to common sense.",2016-02-20T04:44:39Z,15392,8,78.0,Boost Juice,"Making A Smoothie - Boost Juice Wrongfully compared? You decide.

Can a Smoothie really be compared to a Big Mac?
We don't think so, so we made this Parody of Making a Murderer to show at Boost we don't take everything so seriously and hope our customers stick to common sense.",https://www.youtube.com/watch?v=uY4_raMMXO4,Neutral,3,0,5,8
h7y6iE0aB5s,Dick Smith Foods Australia Day Ad - UNCENSORED,"This is the uncensored version of the Dick Smith Foods' Australia Day Ad that can't be shown on Australian TV.

According to Free TV's Commercial Advice division, this ad is unsuitable for broadcast during normal television viewing hours due to the high levels of ""innuendo"".",2013-01-23T00:13:50Z,665254,933,61.0,Dick Smith Foods,"Dick Smith Foods Australia Day Ad - UNCENSORED This is the uncensored version of the Dick Smith Foods' Australia Day Ad that can't be shown on Australian TV.

According to Free TV's Commercial Advice division, this ad is unsuitable for broadcast during normal television viewing hours due to the high levels of ""innuendo"".",https://www.youtube.com/watch?v=h7y6iE0aB5s,Positive,53,16,31,100
